"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-08",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-09",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-10",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-12",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-13",,,"0.30",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-14",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-15",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-16",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-19",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-20",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-21",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-22",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-23",,,"0.00",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-24",,,"0.02",,
"USC00358260","SUTHERLIN 2 W, OR US","43.3963","-123.35989","121.9","2024-04-25",,,"0.40",,
